name,type,start_time,duration,"mosi","miso"
"SPI","result",0.041547728,7.502e-06,0x00,0x7F
"SPI","disable",0.041557266,1.99999999e-09,,
"SPI","enable",0.041737806,2e-09,,
"SPI","result",0.04174672,7.5e-06,0x00,0x80
"SPI","result",0.04175472,7.5e-06,0x00,0x00
"SPI","disable",0.041764256,1.99999999e-09,,
"SPI","enable",0.041814278,2e-09,,
"SPI","result",0.04181538,7.5e-06,0x00,0x4B
"SPI","result",0.041823378,7.502e-06,0x00,0x7F
"SPI","disable",0.041832916,2e-09,,
"SPI","enable",0.042009594,2e-09,,
"SPI","result",0.042018508,7.5e-06,0x00,0x80
"SPI","result",0.042026508,7.5e-06,0x00,0x00
"SPI","disable",0.042036044,1.99999999e-09,,
"SPI","enable",0.042086516,2.00000001e-09,,
"SPI","result",0.042087618,7.5e-06,0x00,0x0B
"SPI","result",0.042095616,7.502e-06,0x00,0x7E
"SPI","disable",0.042105154,2e-09,,
"SPI","enable",0.04229027,1.99999999e-09,,
"SPI","result",0.042299184,7.5e-06,0x00,0x80
"SPI","result",0.042307182,7.502e-06,0x00,0x00
"SPI","disable",0.042316718,2e-09,,
"SPI","enable",0.042367278,2e-09,,
"SPI","result",0.04236838,7.5e-06,0x00,0x0B
"SPI","result",0.04237638,7.5e-06,0x00,0x7F
"SPI","disable",0.042385916,2e-09,,
"SPI","enable",0.052801338,2e-09,,
"SPI","result",0.052810252,7.498e-06,0x00,0x00
"SPI","result",0.05281825,7.5e-06,0x00,0x00
"SPI","disable",0.052827786,1.99999999e-09,,
"SPI","enable",0.05287781,2.00000001e-09,,
"SPI","result",0.05287891,7.5e-06,0x00,0x4B
"SPI","result",0.05288691,7.5e-06,0x00,0x7F
"SPI","disable",0.052896446,2e-09,,
"SPI","enable",0.053077288,1.99999999e-09,,
"SPI","result",0.053086202,7.5e-06,0x00,0x80
"SPI","result",0.0530942,7.502e-06,0x00,0x00
"SPI","disable",0.053103736,2e-09,,
"SPI","enable",0.05315396,2e-09,,
"SPI","result",0.053155072,7.502e-06,0x00,0x4B
"SPI","result",0.053163072,7.5e-06,0x00,0x7F
"SPI","disable",0.053172608,1.99999999e-09,,
"SPI","enable",0.053349112,2e-09,,
"SPI","result",0.053358026,7.5e-06,0x00,0x80
"SPI","result",0.053366026,7.5e-06,0x00,0x00
"SPI","disable",0.053375562,2e-09,,
"SPI","enable",0.053425946,1.99999999e-09,,
"SPI","result",0.053427048,7.5e-06,0x00,0x0B
"SPI","result",0.053435048,7.5e-06,0x00,0x80
"SPI","disable",0.053444584,1.99999999e-09,,
"SPI","enable",0.053625214,2e-09,,
"SPI","result",0.053634126,7.5e-06,0x00,0x00
"SPI","result",0.053642126,7.5e-06,0x00,0x00
"SPI","disable",0.053651662,2e-09,,
"SPI","enable",0.053702046,2e-09,,
"SPI","result",0.053703148,7.5e-06,0x00,0x0B
"SPI","result",0.053711148,7.5e-06,0x00,0x7F
"SPI","disable",0.053720684,1.99999999e-09,,
"SPI","enable",0.053897288,1.99999999e-09,,
"SPI","result",0.053906202,7.5e-06,0x00,0x00
"SPI","result",0.053914202,7.5e-06,0x00,0x00
"SPI","disable",0.053923738,1.99999999e-09,,
"SPI","enable",0.05397376,1.99999999e-09,,
"SPI","result",0.053974862,7.5e-06,0x00,0x0B
"SPI","result",0.05398286,7.502e-06,0x00,0x7F
"SPI","disable",0.053992396,1.99999999e-09,,
"SPI","enable",0.054187726,2e-09,,
"SPI","result",0.05419664,7.5e-06,0x00,0x00
"SPI","result",0.054204638,7.5e-06,0x00,0x00
"SPI","disable",0.054214174,2e-09,,
"SPI","enable",0.054265096,1.99999999e-09,,
"SPI","result",0.054266198,7.5e-06,0x00,0x0B
"SPI","result",0.054274198,7.5e-06,0x00,0x80
"SPI","disable",0.054283734,1.99999999e-09,,
"SPI","enable",0.054460326,2e-09,,
"SPI","result",0.05446924,7.5e-06,0x00,0x00
"SPI","result",0.054477238,7.502e-06,0x00,0x00
"SPI","disable",0.054486776,2e-09,,
"SPI","enable",0.054537784,1.99999999e-09,,
"SPI","result",0.054538886,7.5e-06,0x00,0x0B
"SPI","result",0.054546886,7.5e-06,0x00,0x80
"SPI","disable",0.054556422,2e-09,,
"SPI","enable",0.054736964,1.99999999e-09,,
"SPI","result",0.054745878,7.5e-06,0x00,0x00
"SPI","result",0.054753876,7.5e-06,0x00,0x00
"SPI","disable",0.054763412,2.00000001e-09,,
"SPI","enable",0.054813884,2e-09,,
"SPI","result",0.054814986,7.5e-06,0x00,0x4B
"SPI","result",0.054822986,7.5e-06,0x00,0x7F
"SPI","disable",0.054832522,1.99999999e-09,,
"SPI","enable",0.055009114,2e-09,,
"SPI","result",0.055018028,7.5e-06,0x00,0x80
"SPI","result",0.055026026,7.502e-06,0x00,0x00
"SPI","disable",0.055035564,2e-09,,
"SPI","enable",0.055085948,2e-09,,
"SPI","result",0.055087048,7.502e-06,0x00,0x0B
"SPI","result",0.055095048,7.502e-06,0x00,0x80
"SPI","disable",0.055104584,2e-09,,
"SPI","enable",0.055289688,2e-09,,
"SPI","result",0.055298602,7.5e-06,0x00,0x00
"SPI","result",0.055306602,7.5e-06,0x00,0x00
"SPI","disable",0.055316138,1.99999999e-09,,
"SPI","enable",0.055366698,1.99999999e-09,,
"SPI","result",0.055367798,7.502e-06,0x00,0x0B
"SPI","result",0.055375798,7.5e-06,0x00,0x7E
"SPI","disable",0.055385334,2e-09,,
"SPI","enable",0.055561938,2e-09,,
"SPI","result",0.055570852,7.5e-06,0x00,0x80
"SPI","result",0.055578852,7.5e-06,0x00,0x00
"SPI","disable",0.055588388,2e-09,,
"SPI","enable",0.055638774,1.99999999e-09,,
"SPI","result",0.055639874,7.5e-06,0x00,0x0B
"SPI","result",0.055647874,7.5e-06,0x00,0x7F
"SPI","disable",0.05565741,2e-09,,
"SPI","enable",0.055837952,2e-09,,
"SPI","result",0.055846866,7.5e-06,0x00,0x00
"SPI","result",0.055854864,7.502e-06,0x00,0x00
"SPI","disable",0.0558644,1.99999999e-09,,
"SPI","enable",0.055914874,1.99999999e-09,,
"SPI","result",0.055915974,7.5e-06,0x00,0x4B
"SPI","result",0.055923974,7.5e-06,0x00,0x7F
"SPI","disable",0.05593351,2e-09,,
"SPI","enable",0.056110102,1.99999999e-09,,
"SPI","result",0.056124902,7.5e-06,0x00,0x80
"SPI","result",0.056132902,7.5e-06,0x00,0x00
"SPI","disable",0.056142688,2e-09,,
"SPI","enable",0.056192624,2.00000001e-09,,
"SPI","result",0.056193724,7.5e-06,0x00,0x0B
"SPI","result",0.056201724,7.5e-06,0x00,0x7F
"SPI","disable",0.05621126,2e-09,,
"SPI","enable",0.056391714,2e-09,,
"SPI","result",0.056400628,7.5e-06,0x00,0x00
"SPI","result",0.056408628,7.5e-06,0x00,0x00
"SPI","disable",0.056418164,2e-09,,
"SPI","enable",0.056468998,2e-09,,
"SPI","result",0.0564701,7.5e-06,0x00,0x0B
"SPI","result",0.056478098,7.502e-06,0x00,0x7F
"SPI","disable",0.056487636,1.99999999e-09,,
"SPI","enable",0.05666424,2e-09,,
"SPI","result",0.056673154,7.5e-06,0x00,0x00
"SPI","result",0.056681152,7.502e-06,0x00,0x00
"SPI","disable",0.05669069,1.99999999e-09,,
"SPI","enable",0.056741786,1.99999999e-09,,
"SPI","result",0.056742888,7.5e-06,0x00,0x4B
"SPI","result",0.056750886,7.502e-06,0x00,0x7F
"SPI","disable",0.056760424,2.00000001e-09,,
"SPI","enable",0.056941052,2e-09,,
"SPI","result",0.056949966,7.5e-06,0x00,0x80
"SPI","result",0.056957966,7.5e-06,0x00,0x00
"SPI","disable",0.056967502,2e-09,,
"SPI","enable",0.057017974,1.99999999e-09,,
"SPI","result",0.057019076,7.5e-06,0x00,0x0B
"SPI","result",0.057027074,7.502e-06,0x00,0x7F
"SPI","disable",0.057036612,2e-09,,
"SPI","enable",0.057229564,2.00000001e-09,,
"SPI","result",0.057238478,7.5e-06,0x00,0x00
"SPI","result",0.057246478,7.5e-06,0x00,0x00
"SPI","disable",0.057256014,2e-09,,
"SPI","enable",0.057306574,2e-09,,
"SPI","result",0.057307674,7.502e-06,0x00,0x0B
"SPI","result",0.057315674,7.5e-06,0x00,0x7F
"SPI","disable",0.05732521,2e-09,,
"SPI","enable",0.05750584,2e-09,,
"SPI","result",0.057514754,7.5e-06,0x00,0x00
"SPI","result",0.057522752,7.5e-06,0x00,0x00
"SPI","disable",0.057532288,2e-09,,
"SPI","enable",0.057582762,2e-09,,
"SPI","result",0.057583862,7.5e-06,0x00,0x4B
"SPI","result",0.057591862,7.5e-06,0x00,0x7E
"SPI","disable",0.057601398,2e-09,,
"SPI","enable",0.057778002,2e-09,,
"SPI","result",0.057786916,7.5e-06,0x00,0x00
"SPI","result",0.057794916,7.5e-06,0x00,0x00
"SPI","disable",0.057804452,2e-09,,
"SPI","enable",0.057854924,2e-09,,
"SPI","result",0.057856026,7.5e-06,0x00,0x0B
"SPI","result",0.057864024,7.502e-06,0x00,0x7E
"SPI","disable",0.057873562,1.99999999e-09,,
"SPI","enable",0.058054102,2e-09,,
"SPI","result",0.058063016,7.5e-06,0x00,0x80
"SPI","result",0.058071016,7.5e-06,0x00,0x00
"SPI","disable",0.058080552,2e-09,,
"SPI","enable",0.058131074,2e-09,,
"SPI","result",0.058132188,7.5e-06,0x00,0x0B
"SPI","result",0.058140188,7.5e-06,0x00,0x7E
"SPI","disable",0.058149762,1.99999999e-09,,
"SPI","enable",0.058326666,2e-09,,
"SPI","result",0.05833558,7.498e-06,0x00,0x80
"SPI","result",0.058343578,7.5e-06,0x00,0x00
"SPI","disable",0.058353114,2e-09,,
"SPI","enable",0.058403674,2e-09,,
"SPI","result",0.058404776,7.5e-06,0x00,0x0B
"SPI","result",0.058412774,7.502e-06,0x00,0x7E
"SPI","disable",0.058422312,2e-09,,
"SPI","enable",0.058602852,2e-09,,
"SPI","result",0.058611766,7.5e-06,0x00,0x80
"SPI","result",0.058619766,7.5e-06,0x00,0x00
"SPI","disable",0.058629302,1.99999999e-09,,
"SPI","enable",0.058679774,2.00000001e-09,,
"SPI","result",0.058680876,7.5e-06,0x00,0x4B
"SPI","result",0.058688876,7.5e-06,0x00,0x7F
"SPI","disable",0.058698412,2e-09,,
"SPI","enable",0.058875004,1.99999999e-09,,
"SPI","result",0.058883918,7.5e-06,0x00,0x80
"SPI","result",0.058891916,7.502e-06,0x00,0x00
"SPI","disable",0.058901452,2e-09,,
"SPI","enable",0.058952012,2e-09,,
"SPI","result",0.058953114,7.5e-06,0x00,0x0B
"SPI","result",0.058961114,7.5e-06,0x00,0x7F
"SPI","disable",0.05897065,2e-09,,
"SPI","enable",0.059166416,2e-09,,
"SPI","result",0.05917533,7.5e-06,0x00,0x00
"SPI","result",0.059183328,7.5e-06,0x00,0x00
"SPI","disable",0.059192864,1.99999999e-09,,
"SPI","enable",0.059243874,1.99999999e-09,,
"SPI","result",0.059244976,7.5e-06,0x00,0x0B
"SPI","result",0.059252974,7.502e-06,0x00,0x7D
"SPI","disable",0.059262512,2e-09,,
"SPI","enable",0.059439104,1.99999999e-09,,
"SPI","result",0.059448016,7.5e-06,0x00,0x80
"SPI","result",0.059456016,7.5e-06,0x00,0x00
"SPI","disable",0.059465552,2e-09,,
"SPI","enable",0.059516562,2e-09,,
"SPI","result",0.059517664,7.5e-06,0x00,0x0B
"SPI","result",0.059525662,7.502e-06,0x00,0x7F
"SPI","disable",0.0595352,2e-09,,
"SPI","enable",0.069944134,1.99999999e-09,,
"SPI","result",0.069953048,7.5e-06,0x00,0x00
"SPI","result",0.069961046,7.502e-06,0x00,0x00
"SPI","disable",0.069970584,1.99999999e-09,,
"SPI","enable",0.070021054,2.00000001e-09,,
"SPI","result",0.070022156,7.5e-06,0x00,0x0B
"SPI","result",0.070030156,7.5e-06,0x00,0x7E
"SPI","disable",0.070039692,1.99999999e-09,,
"SPI","enable",0.070231308,1.99999999e-09,,
"SPI","result",0.070240222,7.5e-06,0x00,0x80
"SPI","result",0.070248222,7.5e-06,0x00,0x00
"SPI","disable",0.070257758,1.99999999e-09,,
"SPI","enable",0.07030823,2.00000001e-09,,
"SPI","result",0.07030933,7.502e-06,0x00,0x0B
"SPI","result",0.07031733,7.502e-06,0x00,0x7F
"SPI","disable",0.070326866,2.00000001e-09,,
"SPI","enable",0.070507408,2.00000001e-09,,
"SPI","result",0.070516322,7.5e-06,0x00,0x00
"SPI","result",0.070524322,7.5e-06,0x00,0x00
"SPI","disable",0.070533858,1.99999999e-09,,
"SPI","enable",0.07058433,2.00000001e-09,,
"SPI","result",0.070585432,7.5e-06,0x00,0x0B
"SPI","result",0.07059343,7.502e-06,0x00,0x7E
"SPI","disable",0.070602968,1.99999999e-09,,
"SPI","enable",0.070779572,1.99999999e-09,,
"SPI","result",0.070788486,7.5e-06,0x00,0x80
"SPI","result",0.070796484,7.5e-06,0x00,0x00
"SPI","disable",0.07080602,1.99999999e-09,,
"SPI","enable",0.070856318,1.99999999e-09,,
"SPI","result",0.07085742,7.5e-06,0x00,0x0B
"SPI","result",0.070865418,7.502e-06,0x00,0x80
"SPI","disable",0.070874956,2.00000001e-09,,
"SPI","enable",0.071055496,2.00000001e-09,,
"SPI","result",0.07106441,7.5e-06,0x00,0x00
"SPI","result",0.07107241,7.5e-06,0x00,0x00
"SPI","disable",0.071081946,2.00000002e-09,,
"SPI","enable",0.07113218,1.99999999e-09,,
"SPI","result",0.071133282,7.5e-06,0x00,0x0B
"SPI","result",0.071141282,7.5e-06,0x00,0x7E
"SPI","disable",0.071150842,1.99999999e-09,,
"SPI","enable",0.071327446,1.99999999e-09,,
"SPI","result",0.07133636,7.5e-06,0x00,0x80
"SPI","result",0.07134436,7.5e-06,0x00,0x00
"SPI","disable",0.071353896,1.99999999e-09,,
"SPI","enable",0.071404456,1.99999999e-09,,
"SPI","result",0.071405558,7.5e-06,0x00,0x0B
"SPI","result",0.071413556,7.502e-06,0x00,0x7F
"SPI","disable",0.071423092,2.00000001e-09,,
"SPI","enable",0.071603722,2.00000001e-09,,
"SPI","result",0.071612636,7.5e-06,0x00,0x00
"SPI","result",0.071620634,7.502e-06,0x00,0x00
"SPI","disable",0.071630172,2.00000001e-09,,
"SPI","enable",0.071681094,1.99999999e-09,,
"SPI","result",0.071682194,7.502e-06,0x00,0x0B
"SPI","result",0.071690194,7.5e-06,0x00,0x7F
"SPI","disable",0.07169973,2e-09,,
"SPI","enable",0.071876422,2.00000001e-09,,
"SPI","result",0.071885336,7.5e-06,0x00,0x00
"SPI","result",0.071893334,7.502e-06,0x00,0x00
"SPI","disable",0.071902872,2.00000001e-09,,
"SPI","enable",0.071953432,2.00000001e-09,,
"SPI","result",0.071954532,7.5e-06,0x00,0x4B
"SPI","result",0.071962532,7.5e-06,0x00,0x7F
"SPI","disable",0.071972068,1.99999999e-09,,
"SPI","enable",0.072169146,2.00000001e-09,,
"SPI","result",0.07217806,7.5e-06,0x00,0x80
"SPI","result",0.07218606,7.5e-06,0x00,0x00
"SPI","disable",0.072195596,2.00000001e-09,,
"SPI","enable",0.072246068,1.99999999e-09,,
"SPI","result",0.07224717,7.5e-06,0x00,0x0B
"SPI","result",0.072255168,7.502e-06,0x00,0x7E
"SPI","disable",0.072264706,1.99999999e-09,,
"SPI","enable",0.072441398,1.99999999e-09,,
"SPI","result",0.07245031,7.5e-06,0x00,0x80
"SPI","result",0.07245831,7.5e-06,0x00,0x00
"SPI","disable",0.072467846,1.99999999e-09,,
"SPI","enable",0.072518406,2.00000001e-09,,
"SPI","result",0.072519508,7.5e-06,0x00,0x4B
"SPI","result",0.072527506,7.502e-06,0x00,0x7F
"SPI","disable",0.072537044,1.99999999e-09,,
"SPI","enable",0.072717672,2.00000001e-09,,
"SPI","result",0.072726586,7.5e-06,0x00,0x80
"SPI","result",0.072734584,7.502e-06,0x00,0x00
"SPI","disable",0.072744122,2.00000001e-09,,
"SPI","enable",0.072795044,2e-09,,
"SPI","result",0.072796144,7.502e-06,0x00,0x0B
"SPI","result",0.072804144,7.502e-06,0x00,0x80
"SPI","disable",0.07281368,1.99999999e-09,,
"SPI","enable",0.07299036,1.99999999e-09,,
"SPI","result",0.072999274,7.5e-06,0x00,0x00
"SPI","result",0.073007272,7.502e-06,0x00,0x00
"SPI","disable",0.07301681,1.99999999e-09,,
"SPI","enable",0.07306737,1.99999999e-09,,
"SPI","result",0.07306847,7.5e-06,0x00,0x0B
"SPI","result",0.07307647,7.5e-06,0x00,0x80
"SPI","disable",0.073086006,1.99999999e-09,,
"SPI","enable",0.073274934,1.99999999e-09,,
"SPI","result",0.073283848,7.5e-06,0x00,0x00
"SPI","result",0.073291848,7.5e-06,0x00,0x00
"SPI","disable",0.073301384,1.99999999e-09,,
"SPI","enable",0.073351944,1.99999999e-09,,
"SPI","result",0.073353044,7.502e-06,0x00,0x0B
"SPI","result",0.073361044,7.502e-06,0x00,0x7F
"SPI","disable",0.07337058,1.99999999e-09,,
"SPI","enable",0.073547186,2.00000001e-09,,
"SPI","result",0.073556098,7.5e-06,0x00,0x00
"SPI","result",0.073564098,7.5e-06,0x00,0x00
"SPI","disable",0.073573634,1.99999999e-09,,
"SPI","enable",0.073624106,1.99999999e-09,,
"SPI","result",0.073625208,7.5e-06,0x00,0x0B
"SPI","result",0.073633208,7.5e-06,0x00,0x7F
"SPI","disable",0.073642744,1.99999999e-09,,
"SPI","enable",0.073823286,2.00000001e-09,,
"SPI","result",0.0738322,7.5e-06,0x00,0x00
"SPI","result",0.073840198,7.5e-06,0x00,0x00
"SPI","disable",0.073849734,1.99999999e-09,,
"SPI","enable",0.073900206,1.99999999e-09,,
"SPI","result",0.073901308,7.5e-06,0x00,0x0B
"SPI","result",0.073909308,7.5e-06,0x00,0x7F
"SPI","disable",0.073918844,2.00000001e-09,,
"SPI","enable",0.074095448,2.00000001e-09,,
"SPI","result",0.074104362,7.5e-06,0x00,0x00
"SPI","result",0.07411236,7.502e-06,0x00,0x00
"SPI","disable",0.074122184,2.00000002e-09,,
"SPI","enable",0.074173158,1.99999999e-09,,
"SPI","result",0.074174258,7.5e-06,0x00,0x4B
"SPI","result",0.074182258,7.5e-06,0x00,0x7E
"SPI","disable",0.074191794,2.00000001e-09,,
"SPI","enable",0.074372248,1.99999999e-09,,
"SPI","result",0.074381162,7.5e-06,0x00,0x00
"SPI","result",0.07438916,7.502e-06,0x00,0x00
"SPI","disable",0.074398698,2.00000001e-09,,
"SPI","enable",0.074449082,1.99999999e-09,,
"SPI","result",0.074450184,7.5e-06,0x00,0x0B
"SPI","result",0.074458182,7.502e-06,0x00,0x7E
"SPI","disable",0.07446772,1.99999999e-09,,
"SPI","enable",0.074644324,1.99999999e-09,,
"SPI","result",0.074653238,7.5e-06,0x00,0x80
"SPI","result",0.074661236,7.502e-06,0x00,0x00
"SPI","disable",0.074670772,1.99999999e-09,,
"SPI","enable",0.074720796,2e-09,,
"SPI","result",0.074721896,7.5e-06,0x00,0x0B
"SPI","result",0.074729896,7.5e-06,0x00,0x80
"SPI","disable",0.074739432,1.99999999e-09,,
"SPI","enable",0.074920062,1.99999999e-09,,
"SPI","result",0.074928976,7.498e-06,0x00,0x00
"SPI","result",0.074936974,7.5e-06,0x00,0x00
"SPI","disable",0.07494651,2.00000002e-09,,
"SPI","enable",0.074996982,1.99999999e-09,,
"SPI","result",0.074998084,7.5e-06,0x00,0x0B
"SPI","result",0.075006084,7.5e-06,0x00,0x7E
"SPI","disable",0.07501562,2.00000001e-09,,
"SPI","enable",0.075203948,1.99999999e-09,,
"SPI","result",0.075212862,7.5e-06,0x00,0x80
"SPI","result",0.075220862,7.5e-06,0x00,0x00
"SPI","disable",0.075230398,1.99999999e-09,,
"SPI","enable",0.075280782,1.99999999e-09,,
"SPI","result",0.075281884,7.5e-06,0x00,0x4B
"SPI","result",0.075289884,7.5e-06,0x00,0x7F
"SPI","disable",0.07529942,1.99999999e-09,,
"SPI","enable",0.075480348,1.99999999e-09,,
"SPI","result",0.075489262,7.5e-06,0x00,0x80
"SPI","result",0.075497262,7.5e-06,0x00,0x00
"SPI","disable",0.075506798,1.99999999e-09,,
"SPI","enable",0.07555727,1.99999999e-09,,
"SPI","result",0.075558372,7.5e-06,0x00,0x0B
"SPI","result",0.07556637,7.502e-06,0x00,0x7D
"SPI","disable",0.075575908,1.99999999e-09,,
"SPI","enable",0.075752586,1.99999999e-09,,
"SPI","result",0.0757615,7.5e-06,0x00,0x80
"SPI","result",0.0757695,7.5e-06,0x00,0x00
"SPI","disable",0.075779036,2.00000001e-09,,
"SPI","enable",0.075830046,1.99999999e-09,,
"SPI","result",0.075831146,7.502e-06,0x00,0x0B
"SPI","result",0.075839146,7.502e-06,0x00,0x7F
"SPI","disable",0.075848682,2.00000001e-09,,
"SPI","enable",0.076029224,2.00000001e-09,,
"SPI","result",0.076038138,7.5e-06,0x00,0x00
"SPI","result",0.076046136,7.502e-06,0x00,0x00
"SPI","disable",0.076055674,1.99999999e-09,,
"SPI","enable",0.076106234,1.99999999e-09,,
"SPI","result",0.076107334,7.5e-06,0x00,0x0B
"SPI","result",0.076115334,7.5e-06,0x00,0x7F
"SPI","disable",0.076125158,1.99999999e-09,,
"SPI","enable",0.076307774,1.99999999e-09,,
"SPI","result",0.076316688,7.5e-06,0x00,0x00
"SPI","result",0.076324688,7.5e-06,0x00,0x00
"SPI","disable",0.076334224,2e-09,,
"SPI","enable",0.076385234,2e-09,,
"SPI","result",0.076386334,7.5e-06,0x00,0x4B
"SPI","result",0.076394334,7.5e-06,0x00,0x7F
"SPI","disable",0.07640387,2e-09,,
"SPI","enable",0.086831192,1.99999999e-09,,
"SPI","result",0.086840106,7.5e-06,0x00,0x80
"SPI","result",0.086848104,7.5e-06,0x00,0x00
"SPI","disable",0.08685764,2e-09,,
"SPI","enable",0.086908562,2.00000001e-09,,
"SPI","result",0.086909664,7.5e-06,0x00,0x4B
"SPI","result",0.086917664,7.5e-06,0x00,0x7E
"SPI","disable",0.0869272,1.99999999e-09,,
"SPI","enable",0.087104104,1.99999999e-09,,
"SPI","result",0.087119342,7.5e-06,0x00,0x00
"SPI","result",0.087127342,7.5e-06,0x00,0x00
"SPI","disable",0.087137104,1.99999999e-09,,
"SPI","enable",0.087187576,1.99999999e-09,,
"SPI","result",0.087188676,7.502e-06,0x00,0x0B
"SPI","result",0.087196676,7.5e-06,0x00,0x7E
"SPI","disable",0.087206212,1.99999999e-09,,
"SPI","enable",0.087386666,2e-09,,
"SPI","result",0.08739558,7.5e-06,0x00,0x80
"SPI","result",0.08740358,7.5e-06,0x00,0x00
"SPI","disable",0.087413116,1.99999999e-09,,
"SPI","enable",0.0874635,2.00000001e-09,,
"SPI","result",0.087464602,7.5e-06,0x00,0x4B
"SPI","result",0.087472602,7.5e-06,0x00,0x7F
"SPI","disable",0.087482138,1.99999999e-09,,
"SPI","enable",0.08765873,1.99999999e-09,,
"SPI","result",0.087667644,7.5e-06,0x00,0x80
"SPI","result",0.087675642,7.5e-06,0x00,0x00
"SPI","disable",0.087685178,2e-09,,
"SPI","enable",0.087735564,2.00000001e-09,,
"SPI","result",0.087736664,7.5e-06,0x00,0x0B
"SPI","result",0.087744664,7.5e-06,0x00,0x7F
"SPI","disable",0.0877542,2.00000001e-09,,
"SPI","enable",0.087934742,1.99999999e-09,,
"SPI","result",0.087943656,7.5e-06,0x00,0x00
"SPI","result",0.087951654,7.502e-06,0x00,0x00
"SPI","disable",0.087961192,2.00000001e-09,,
"SPI","enable",0.088011214,1.99999999e-09,,
"SPI","result",0.088012314,7.502e-06,0x00,0x4B
"SPI","result",0.088020314,7.5e-06,0x00,0x80
"SPI","disable",0.08802985,1.99999999e-09,,
"SPI","enable",0.088220292,2.00000001e-09,,
"SPI","result",0.088229206,7.5e-06,0x00,0x80
"SPI","result",0.088237204,7.502e-06,0x00,0x00
"SPI","disable",0.088246742,2.00000001e-09,,
"SPI","enable",0.088297576,1.99999999e-09,,
"SPI","result",0.088298678,7.5e-06,0x00,0x4B
"SPI","result",0.088306676,7.502e-06,0x00,0x80
"SPI","disable",0.088316214,1.99999999e-09,,
"SPI","enable",0.088496592,2.00000001e-09,,
"SPI","result",0.088505506,7.5e-06,0x00,0x80
"SPI","result",0.088513504,7.502e-06,0x00,0x00
"SPI","disable",0.088523042,2.00000001e-09,,
"SPI","enable",0.088573514,1.99999999e-09,,
"SPI","result",0.088574614,7.502e-06,0x00,0x4B
"SPI","result",0.088582614,7.5e-06,0x00,0x7E
"SPI","disable",0.08859215,2.00000001e-09,,
"SPI","enable",0.088768754,2.00000001e-09,,
"SPI","result",0.088777668,7.5e-06,0x00,0x00
"SPI","result",0.088785668,7.5e-06,0x00,0x00
"SPI","disable",0.088795204,2.00000001e-09,,
"SPI","enable",0.088845676,2e-09,,
"SPI","result",0.088846778,7.5e-06,0x00,0x0B
"SPI","result",0.088854778,7.5e-06,0x00,0x7E
"SPI","disable",0.088864314,2.00000001e-09,,
"SPI","enable",0.089044942,1.99999999e-09,,
"SPI","result",0.089053856,7.5e-06,0x00,0x80
"SPI","result",0.089061856,7.5e-06,0x00,0x00
"SPI","disable",0.089071392,1.99999999e-09,,
"SPI","enable",0.089122464,2.00000001e-09,,
"SPI","result",0.089123566,7.5e-06,0x00,0x4B
"SPI","result",0.089131564,7.502e-06,0x00,0x7F
"SPI","disable",0.089141126,1.99999999e-09,,
"SPI","enable",0.08931763,2e-09,,
"SPI","result",0.089326544,7.5e-06,0x00,0x80
"SPI","result",0.089334542,7.502e-06,0x00,0x00
"SPI","disable",0.08934408,2e-09,,
"SPI","enable",0.08939464,1.99999999e-09,,
"SPI","result",0.08939574,7.5e-06,0x00,0x0B
"SPI","result",0.08940374,7.5e-06,0x00,0x80
"SPI","disable",0.089413276,2.00000001e-09,,
"SPI","enable",0.089593906,1.99999999e-09,,
"SPI","result",0.08960282,7.5e-06,0x00,0x00
"SPI","result",0.089610818,7.5e-06,0x00,0x00
"SPI","disable",0.089620354,1.99999999e-09,,
"SPI","enable",0.089671364,2.00000001e-09,,
"SPI","result",0.089672466,7.5e-06,0x00,0x0B
"SPI","result",0.089680464,7.502e-06,0x00,0x7F
"SPI","disable",0.089690002,1.99999999e-09,,
"SPI","enable",0.089866606,1.99999999e-09,,
"SPI","result",0.08987552,7.5e-06,0x00,0x00
"SPI","result",0.089883518,7.502e-06,0x00,0x00
"SPI","disable",0.089893056,1.99999999e-09,,
"SPI","enable",0.089943614,1.99999999e-09,,
"SPI","result",0.089944716,7.5e-06,0x00,0x0B
"SPI","result",0.089952716,7.5e-06,0x00,0x7E
